小哥谈股,2018-04-25,有朋友问今天资金流入方面，今天资金流入的两大板块一个是高校概念，一个是医药板块。其余的几大板块虽然有盘中大涨的科技股，但是分化行情，有很多也在出货，比如提及的5G，人工智能-，软件等都有出货，但是这些股票近期可以考虑补涨行情的个股，可以适当轻指数，不要追高#上证指数sh000001#...展开全文c
小龟勃起22,2018-04-25,"人工智能-\/\/-@Flyme在性能优化上，#Flyme7#定制了全新的「多层防护机制」，专门应对安卓系统生态里常见的第三方应用关联全家桶等恶意行为。此外，通过引入只在电脑系统中才有的内存管控机制，推出「内存清道夫」功能，智能识别App进程。为全面提升响应速度，#Flyme7#加入了全新的「秒启动方案」。转发微博，随机送出M...展开全文c转发5298-评论759--629-<ahref=""\/\/weibo.com\/3230122083\/Gdje3DGJE?refer_flag=1001030103_"""
小郭体育,2018-04-25,"\/\/@海布裡北看台:“终有一天人工智能-会接管教席，带来令人瞠目结舌的足球，让今日之事化作烟尘。“现实”在飞速流逝，我们经历的这一切都轻如鸿毛。”这个我信，而且我坚信第一个实现这个目标的，一定是温格这样的品质的人\/\/@吕晋udoo:转发微博-@李海鹏我不知道你们的俱乐部拿了多少个冠军，摁着我们摩擦了多少次，我只知道，只有一个阿尔塞纳.温格，只有他接受了骑士之所以为骑士的那种不可能的任务。发表了头条文章：《生活多半是一个英雄梦想被岁月销磨的故事》。|-生活多半是...-李海鹏生活多半是一个英雄梦想被岁月销磨的故事后来我想，对我来说唯一重要的是，世上有一个故事，是你我之间的故事。转发172-评论42--139-<ahref=""\/\/weibo.com\/1210071525\/GdJnrpICQ?refer_flag=1001030103_"""
小龙龙在休假,2018-04-25,吓死我了前台妹子说房间有智能剪头有需要可以扫码使用我心想人工智能-都发展到这个程度啦不过剪到人怎么办正当蒙懵逼的时候同事说智能枕头可以试试啊来到潮汕果然是有语言障碍的
小美女红孩儿impart,2018-04-25,发布了头条文章：《人工智能-机器人新sss镜像欧美整片青城客》|-人工智能机...-小美女红孩儿impart人工智能机器人新sss镜像欧美整片青城客
小秘叨吡叨,2018-04-25,"很高兴看到北汽新能源的产品不断进步，希望未来这些先进技术能够进一步推广普及，覆盖全系列产品。做好国民纯电动车品牌。\/\/@北汽新能源:感谢您对我们活动的支持，以及对EU5价格的肯定，欢迎您对这款人工智能-轿车持续关注～～-@小秘叨吡叨#2018北京车展#今天最早的一场发布会，北汽新能源带来了EU5，新的智能系统达尔文inside。@北汽新能源还有濮存昕和谭利华两位老师站台。价格不错哟，就是离舞台远了点。|-北京·后沙...-转发4-评论---<ahref=""\/\/weibo.com\/1424057365\/GdGOwvyWg?refer_flag=1001030103_"""
小末讲故事,2018-04-25,最撩妹收割机来了，颜值萌翻天，人工智能-16寸液晶屏，还买宝马(同步自@新浪看点)|-最撩妹收割...-最撩妹收割机来了，颜值萌翻天，人工智能+16寸液晶…本田近日又召回本田飞度车型，全部都是2013年出厂的，前段时间被国家质检总局约谈的本田收敛了很多。1方面想淡化处理了负面新闻，另1方面在推出新车型...
小旺她爹j,2018-04-25,"#创以智用,与人工智能-同行#播种一份期待，收获一份喜悦。能够参加这么给力的活动真的很激动，转发的时候是期待的，期待的过程是幸福的，幸福的瞬间是收获的时候。"
小旺她爹j,2018-04-25,"#创以智用,与人工智能-同行#祝主办方越来越好，人气蒸蒸日上，刘翔都赶不上。"
小西若狂,2018-04-25,"#创以智用，与人工智能-同行#要说AI的改变，平时用手机看新闻算吗？哈哈哈哈哈，尽推一些娱乐八卦给我看~-@商汤SenseTime#创以智用,与人工智能-同行#AI浪潮来袭，SenseTimeInside带来产业升级！4月25日，2018商汤人工智能大会将震撼登场，汇聚最前沿的AI技术，解锁最契合的产业方案，一起creAIte！美颜拍照更自然、芯片性能更高效、社交互动更好玩、购物体验更前卫……AI正在为改变全人类的美好生活而努力！参与话题互动...展开全文c转发1915-评论69--30-<ahref=""\/\/weibo.com\/5477684004\/GdpE8jrpt?refer_flag=1001030103_"""
小西若狂,2018-04-25,"#创以智用，与人工智能-同行#要说AI的改变，平时用手机看新闻算吗？哈哈哈哈哈，尽推一些娱乐八卦给我看~-@商汤SenseTime#创以智用,与人工智能-同行#AI浪潮来袭，SenseTimeInside带来产业升级！4月25日，2018商汤人工智能大会将震撼登场，汇聚最前沿的AI技术，解锁最契合的产业方案，一起creAIte！美颜拍照更自然、芯片性能更高效、社交互动更好玩、购物体验更前卫……AI正在为改变全人类的美好生活而努力！参与话题互动...展开全文c转发1916-评论70--30-<ahref=""\/\/weibo.com\/5477684004\/GdpE8jrpt?refer_flag=1001030103_"""
小仙说股,2018-04-25,#今日看盘##微博股票#昨天普涨之后，今天分化是必然的事情，短期内大盘还有上行空间，周四应该还会表现，至少会比今天好，大盘在大阳之后至少都会横盘震荡两三天，不会暴跌就是了，因为这是市场自发的一个去弱留强的过程。今天高校背景概念异军突起，龙头$方正科技sh600601$率先涨停，龙二复旦复...展开全文c
小蝎蝎爱3号,2018-04-25,"666厉害了即将步入人工智能-时代-@凤凰周刊最近A.I.翻译成了大家热议的话题。机器翻译的进展如何？语音智能产业的领导者产业科大讯飞在#讯飞翻译机，世界聊得来#发布会上宣布，其翻译引擎已经超过大学六级水平。来看看这款火爆的讯飞翻译机.2.0，是怎么在不同语境下做到精准识别的。资娱新闻圈...转发125-评论7--574-<ahref=""\/\/weibo.com\/1267454277\/GdLmMbLaK?refer_flag=1001030103_"""
小杨1188,2018-04-25,#新品免费玩#我刚刚在@新浪众测申请了爱奇艺电视果4K：人工智能-投屏看电视：AI语音投屏、海量4K免费看；12项专项贴心功能，尽享大屏观影体验，快去申请一台吧→|-爱奇艺电视...-爱奇艺电视果4K爱奇艺电视果4K
小朱_zwb,2018-04-25,"人工智能-发展的前提是要保障人类的安全-@小爱同学今天，小米宣布投入1000万研发经费，与武汉大学正式成立“人工智能-联合实验室”，小米人工智能和云平台副总裁@崔宝秋-小米代表小米公司进行了签约！未来，该实验室将从事与人工智能有关的新理论、新方法、新技术的研发！关注转发，来说说你对人工智能有哪些期待，抽送3枚小米AI音箱F码！转发146-评论74--170-<ahref=""\/\/weibo.com\/6345071194\/GdK3L8qsC?refer_flag=1001030103_"""
晓理0574,2018-04-25,以深度学习\/机器学习为代表的人工智能-，将替代工人，替代专家，替代管理，可以称之为“三替代”工程
晓芯电话机器人,2018-04-25,《经济学人》还对近几次技术革命中的案例做了研究：过去在法务领域，需要专门的法律工作者（legalclerks）手工检索法律文件，非常耗时。不过，自从能够分析大量法律文件的软件系统出现以后，虽然检索法律文件的时间成本大幅下降，但对法律工作者的需求却不断增加，在2000年至2013年间，法律工作者的...展开全文c
晓芯电话机器人,2018-04-25,《未来简史》的作者尤瓦尔·赫拉利认为，不管是体力工作还是脑力工作，凡是只需要机械重复的职业，也就是不需要创造性与灵活性的职业，终究会被人工智能-所取代。显然，传统电销就是这样一个行业。人工话务员，一天只能打100-300通，还要面对被客户责难、情绪不稳定、工作压力大、工作效率降低等客观因...展开全文c
晓芯电话机器人,2018-04-25,工具或许会取代工具，但是工具并不能完全取代人。举个不恰当的例子，就像机器会代替耕牛，但是驾驶机器和牵耕牛的，同样都是人。再次看来，在人工智能-社会，更多的情况下，一个岗位应该是“人工+智能”的模式，即AI辅助人类完成工作。
晓芯电话机器人,2018-04-25,虽然机器（人工智能-）取代了部分人类劳动力，但社会工作机会总量非但没有减少，反而有所增加。原因在于，机器动力大大提高生产力，反而需要大规模的城市产业工人，这部分需求远超过被取代的工人数量之和。所以人工智能在未来一定会代替大量的职业，同时也会催生更多就业机会。
心诚燕子,2018-04-25,王煜全前哨大会演讲精华｜2018年十大科技趋势趋势一：在机器人领域，中国的机会在哪儿？――“在应用机器人领域，中国的机会很大。中国在前沿科技突破尚需积累，但我们可以从应用需求上下功夫，做最会用科技的人。”趋势二：生物技术变革下，人类的未来将会发生怎样的变化？――“未来，人类会突...展开全文c
新华测评,2018-04-25,"全国也没1500个人工智能-的专家。\/\/@神州财富:这1500家企业，99%是骗钱的，或者忽悠概念的。人工智能的基础是数据，核心是算法，芯片则是整个系统运行的硬件平台。人工智能芯片，毫无疑问是一个巨大的难题，原有芯片不会一夜之间变成人工智能芯片。这些企业，有芯吗？-@新华指标中国信息通信研究院近日发布“2018全球人工智能-产业地图”报告显示，我国人工智能企业数量已经接近1500家，在全球市场排名第二。人工智能主要依靠数据资源、计算技术以及基础算法和AI平台三大因素推动。2016年工信部估计中国人工智能人才缺口超500万。中国在人工智能领域的爆炸式增长仍缺乏研究人员。转发5-评论2---<ahref=""\/\/weibo.com\/5876906987\/GdE7U7OeZ?refer_flag=1001030103_"""
新浪财经,2018-04-25,#新浪财经独家#【夏斌：中央绝对不能拿纳税人的钱帮忙还债，没门！】国务院参事夏斌：“我们一定要教训市场，教训老百姓，教训地方政府，教训金融机构，谁欠钱谁还，还不了卖东西也要还，让他家破人亡也得还。中央绝对不能拿纳税人的钱帮他还债，没门。”夏斌：谁欠...
新浪手机,2018-04-25,#小米6X#发布会正式开始。雷军说，在自己的母校发布新产品有点紧张。不过究竟现场雷军表现如何、新品的性能和售价又怎样，我们看视频直播。|-新浪手机的...-.新浪手机的微博直播#小米6X#发布会正式开始。雷军说，在自己的母校发布新产品有点紧张。不过究竟现场雷军表现如何、新品的性能和售价又怎样，我们看视频直播。
新銳80後,2018-04-25,1599元！#小米6x#正式发布：前后2000万\/骁龙660AIE4月25日下午，小米于雷军母校武汉大学，正式发布全面屏新机小米6X。新机主打“前后2000万，拍人更美”，继续由当红偶像吴亦凡代言。从代言人以及官方宣传Slogan来看，和上一代小米5X一样，小米6X将是一款为新零售设计的新品，未来线下渠道将是重...展开全文c
新西厢,2018-04-25,在超级AI的帮助下！人类发明了一台超级人工智能-：人类快速发展并开始了宇宙扩张、游戏讲述了21世纪
信念与人生,2018-04-25,价值投资，属于经济和企业分析范畴。坚持价值投资，前提是一个优秀的企业家；而技术交易，属于社会和人性分析范畴，没有社会和个性心理分析基础不要碰。不过如果有强大的数据分析能力，就有很大的优势。或者，将来人工智能-通杀全场，到那时，市场将关闭。不过可能现在就有，你不知道！
星商会,2018-04-25,#家居快讯#【居然之家汪林朋阐述“三张网”发展战略】美国时间4月21日上午，居然之家董事长汪林朋在美国参加2018GCC(GlobalChinaConnection)峰会并发表主旨演讲。会上，汪林朋系统阐述了居然之家“三张网”发展战略，即两张地网和一张天网：第一张地网是实体店网络。今年将是居然之家发展最快的...展开全文c
许楚沛,2018-04-25,人工智能-终于憋不住了，高仓发布最新紧急命令：中科信息振芯股份张江高科#东方财富sz300059[股票]##紫金矿业sh601899[股票]##润建通信sz002929[股票]#许楚沛的秒...
悬疑志,2018-04-25,#深夜尬聊#对于人工智能-机器人，你会感到恐慌吗？每年都会有跟人工智能相关的科幻作品出现，从最早的“机器人三大法则”到《机械姬》再到《银翼杀手2049》，在现实世界我们也能体会到科技带给我们的便利以及人工智能机器人的发展，那么科幻小说中提到的机器统治会发生吗？
炫酷的老船长,2018-04-25,#腾讯新闻#欧洲人工智能-战略解读：走向以人为本的人工智能时代|-腾讯新闻-来自@腾讯新闻客户端
薛叶喵喵,2018-04-25,你难过的时候我烦躁的不想说话跟人工智能-发信息跟淘宝客服发信息熬夜…
学创联外国语学院分会,2018-04-25,人工智能-（ArtificialIntelligence），英文缩写为AI。它是研究、开发用于模拟、延伸和扩展人的智能的理论、方法、技术及应用系统的一门新的技术科学。人工智能是计算机科学的一个分支，它企图了解智能的实质，并生产出一种新的能以人类智能相似的方式做出反应的智能机器，该领域的研究包括机器人、语...展开全文c
雪地微光,2018-04-25,大数据和人工智能-下的产品经理5-案例SWOT大数据和人工智能下的产品经理5-案例SWOT-网页链接-
荀衣衣,2018-04-25,魅族15也真是可怜，soc不仅比小米6x差，外观.轻薄.快充.拍照.配色.人工智能-语音助手全部被小米6x碾压！唯一的。。。也许就是价格比小米6x贵吧！魅友们，赶紧给魅族给黄章充值信仰！|-苏州·吴中...-
雅典娜购物HERMES,2018-04-25,我分享了话题#2018北京车展#未来，是什么样子？人工智能-，无人驾驶，甚至穿越时空？4月25日-5月4日，梅赛德斯-奔驰与你相约#2018北京车展#，四大子品牌携多款重磅车型，为你揭开未来城市的神秘面纱。点击参与按钮，搭乘时光机，探索未来世界！
烟雨_相思醉,2018-04-25,"#创以智用,与人工智能-同行#生活更方便-@商汤SenseTime#创以智用,与人工智能-同行#AI浪潮来袭，SenseTimeInside带来产业升级！4月25日，2018商汤人工智能大会将震撼登场，汇聚最前沿的AI技术，解锁最契合的产业方案，一起creAIte！美颜拍照更自然、芯片性能更高效、社交互动更好玩、购物体验更前卫……AI正在为改变全人类的美好生活而努力！参与话题互动...展开全文c转发1915-评论69--30-<ahref=""\/\/weibo.com\/5477684004\/GdpE8jrpt?refer_flag=1001030103_"""
演员郑凌琳,2018-04-25,大智慧者聆听吴志强院士关于人工智能-智慧城市的演讲，很难说对目前手头的工作有什么直接的帮助，但，就好比看到远处山峰的样子，可以坚定对自己脚下行路的信心。智慧停车，从新开始，伏地前行，日积跬步。|-上海·临沂...-
龑銞,2018-04-25,"人工智能--@vivo一张图了解X21黑金让人爱不释手的理由，8份惊喜，8次心动。转发说说你最喜欢哪一点呢？#vivo屏幕指纹手机X21#转发54-评论90--386-<ahref=""\/\/weibo.com\/1809745371\/GdHlEfLIi?refer_flag=1001030103_"""
燕北新媒体,2018-04-25,#小新直播#【AI来了！人工智能-杂谈】一起听听奇虎360公司集团副总裁颜水成怎么说？|-燕北新媒体...-（下载App-&gt;-网页链接-）直播
央视新闻,2018-04-25,【外卖小哥深夜街边痛哭：为给白血病儿子送药误点遭退单】河南郑州一位外卖小哥李云，为给身患白血病的小儿子筹钱治病曾一天工作16小时。一天儿子突发高烧，为给孩子送药他耽误了送餐，遭退单的他情绪崩溃，在街边痛哭。不少知情人纷纷向他伸出援手，所幸，目前李云大儿子已成功捐造血干细胞给弟弟。...展开全文c
阳光中国HONG,2018-04-25,我国是制造业大国，也是互联网大国，拥有完备的产业体系、坚实的制造基础和吸收新技术的巨大国内市场，在新兴科技和产业领域已取得一定突破，具有抓住这次科技和产业革命机遇的有利条件。面对机遇顺势而为，推动互联网、大数据、人工智能-和制造业深度融合，促进制造业快速健康发展。
杨不11,2018-04-25,@小米公司与@武汉大学签约，投资1000万元，共建人工智能-实验室，负责人崔宝秋博士是@雷军的同班同专业同寝室同学。
妖王星辰,2018-04-25,东京食尸鬼，闪电侠，韩剧《昏迷》，宫崎骏合集，人工智能-:灭绝危机，天庭调查局，红雀，幕后等上线
一生牵缠,2018-04-25,菠萝公园是国内首家专注儿童智能机器人线下体验店品牌。菠萝公园始终坚持以“儿童智能启蒙培育”为宗旨，专注儿童人工智能-产业的最前端，主营各类型智能机器人，菠萝公园整合了儿童教育类，儿童健康类，儿童安全类，儿童娱乐类四大产品板块，让智慧生活惠及我们的下一代，让安全.科技伴随孩子，从小灌...展开全文c
一位不愿透露姓名的梦女士,2018-04-25,"卧槽哈哈哈送给首页\/\/@阿茶-苏粉模式:\/\/@minamiyoru:这间接说明了有些撕逼的人的智商连个【伪】人工智能-都不如。【当然，有些撕逼不需要智商，只需要气到别人就行了。\/\/@北京发箍头绳批发代购:实用\/\/@YQ家的汤圆爱饺子:哈哈哈哈哈哈哈哈哈哈哈哈哈\/\/@JaiCat宅貓:哈哈哈哈哈哈哈哈-@何不悦给不会骂人的仙女安利个appAPP名字就是66键盘追星连发在键盘⇒精分系列⇒追星连发...展开全文c转发35462-评论9451--10839-<ahref=""\/\/weibo.com\/3195784242\/GdIcYsoXB?refer_flag=1001030103_"""
一休小娘,2018-04-25,看到一个梗，说人工智能-的反义词是天然呆萌
一只斑点狗的私生活,2018-04-25,人工智能-临近爆炸性发展的奇点，人类或将面临淘汰#快资讯#-网页链接-
以太经典团队,2018-04-25,#ETC资讯#中国电信旗下子公司募资布局区块链等前沿科技领域。据澎湃新闻，中国电信旗下互联网金融公司天翼电子商务有限公司拟出让49%的股份，募资用途中包括布局人工智能-、区块链等前沿科技领域，引入相关行业领军人才团队。
蚁坊软件,2018-04-25,#大数据#告诉你人工智能-为什么瞄准医疗保健市场？预计到2020年，全球医疗保健支出将达到8.7万亿美元到2040年，糖尿病将在全球影响6.42亿人70％的医疗保健公司正在投资面向消费者的技术，如应用程序，远程监控和虚拟护理可穿戴技术在五年的过程中可以降低医院成本16％远程病人...展开全文c
亿万光年俱乐部,2018-04-25,我不懂！各位视觉中心的设计师，花那么多时间、精力、体力去设计一些没人会记得的稍纵即逝的图片，例如开屏图你说是p出来的时也没那么心酸画出来的，那也太惨了这些视觉垃圾吼，我觉得人工智能-设计要加快提上日程了！！！（是的！我就是说在某视觉中心工作的某师兄，辛辛苦苦画的没任何意义的开屏...展开全文c
艺股,2018-04-25,大盘走势分化，个股操作为主，但资金安全第一不能重仓，买入个股互粉圈已经分享，目前本人持有一个股2.5成仓
易瀛视界,2018-04-25,大数据人工智能-，区块链先进领域，芯片核心技术创新，已成企业主要推手。华为自主存储芯片，SSD智能均衡控制，对介质特性定向优化，以提升用户体验；加速数据读写，快速定位故障，实现秒级故障切换，节能表现更卓越，帮用户节约成本，开拓新商业机遇。
因为遇上AI,2018-04-25,"\/\/@HJW7959:\/\/@黑科技在日本:奔驰公司发明的人工智能-电动汽车-@人工智能机器人奔驰公司发明的人工智能-电动汽车,出租车司机要下岗了#无人驾驶#人工智能机...转发42-评论8--19-<ahref=""\/\/weibo.com\/3511811391\/GdCMLi6dk?refer_flag=1001030103_"""
引金入股丶,2018-04-25,有朋友问今天资金流入方面，今天资金流入的两大板块一个是高校概念，一个是医药板块。其余的几大板块虽然有盘中大涨的科技股，但是分化行情，有很多也在出货，比如提及的5G，人工智能-，软件等都有出货，但是这些股票近期可以考虑补涨行情的个股，可以适当轻指数，不要追高
英国报姐,2018-04-25,柴柴八朔从小主人出生起就陪伴在身边，一起长大，玩耍，睡觉，形影不离。这两在一起的样子真的太萌了，总是笑得很开心的样子，看着太治愈了(ins:hassakugram)
英国教育资讯中心,2018-04-25,QueenMary近期新开设专业(1)BScComputerSciencewithManagement(ITMB)计算机科学及管理(2)BScComputerSciencewithManagement(ITMB)withIndustrialExperience计算机科学及管理外加一年实习(3)LLBLawwithBusiness法律与商业(4)BEngAerospaceEngineeringwithManagement...展开全文c
樱花注定飘落,2018-04-25,"#创以智用,与人工智能-同行#真是是越来越懂你的生活-@商汤SenseTime#创以智用,与人工智能-同行#AI浪潮来袭，SenseTimeInside带来产业升级！4月25日，2018商汤人工智能大会将震撼登场，汇聚最前沿的AI技术，解锁最契合的产业方案，一起creAIte！美颜拍照更自然、芯片性能更高效、社交互动更好玩、购物体验更前卫……AI正在为改变全人类的美好生活而努力！参与话题互动...展开全文c转发1913-评论69--29-<ahref=""\/\/weibo.com\/5477684004\/GdpE8jrpt?refer_flag=1001030103_"""
樱花注定飘落,2018-04-25,"#创以智用,与人工智能-同行#真是是越来越懂你的生活-@商汤SenseTime#创以智用,与人工智能-同行#AI浪潮来袭，SenseTimeInside带来产业升级！4月25日，2018商汤人工智能大会将震撼登场，汇聚最前沿的AI技术，解锁最契合的产业方案，一起creAIte！美颜拍照更自然、芯片性能更高效、社交互动更好玩、购物体验更前卫……AI正在为改变全人类的美好生活而努力！参与话题互动...展开全文c转发1916-评论70--30-<ahref=""\/\/weibo.com\/5477684004\/GdpE8jrpt?refer_flag=1001030103_"""
用户4638753753,2018-04-25,首款人工智能-纯电动轿车北汽EU5开售12.99万元起-IT与交通-cnBeta.COM|-首款人工智...-吃肉的小包几首款人工智能纯电动轿车北汽EU5开售12.9...
用户5729414051方杰,2018-04-25,"都在做人工智能-，搜狗做的产品倒还真是挺接地气的-@清南师兄【AI突破助力搜狗2018Q1营收利润稳健攀升同比增幅均超50%】持续对AI技术研发投入，搜狗在翻译领域的实用化取得了重大突破和领先，搭载前沿机器翻译技术的“旅行翻译宝”一经推出便获得热烈反响，包括搜狗旅行翻译宝在内的AI翻译布局已全面展开。继搜索和输入法之后，翻译已然成为搜狗又一王牌。转发325-评论55--8-<ahref=""\/\/weibo.com\/2309846073\/GdJqKcVCI?refer_flag=1001030103_"""
用户5887294203,2018-04-25,我免费围观了@三天两觉是也的回答，问题价值69.00元，快来一起免费围观~微博问答-三天两觉是也已回答觉哥您是怎么看待人工智能的人工智能会全面超越人类吗或者像您笔下命运一样产生自...278人-已围观，问题价值￥69.00-
用户5927379710,2018-04-25,"#创以智用,与人工智能-同行#多多关注！！！支持！！"
用户5927379710,2018-04-25,"#创以智用,与人工智能-同行#童鞋们快来哦，迟了就没有！"
用户6076344177,2018-04-25,今天看了一部综艺，叫这就是铁甲，看的时候整个人热血沸腾，看完之后却又有点惭愧，人类发明了再高端的科技，却还是用最原始的方式(格斗)进行娱乐，就像电影《人工智能-》一样，看见机器在格斗场里面竞技，再看看场上欢呼雀跃的人，觉得无比讽刺……
用户6301256688,2018-04-25,寻艾是一款基于“人工智能-（AI)+现实增强（AR)“技术，实现用户自我健康管理的中医智能系统，通过“找穴位”，“找病症”帮助用户在任何场景下完成对健康的管理。寻艾APP下载地址：1、寻艾iOS版本：-网页链接-2、寻艾Android版本：-网页链接-|-汕头·关埠...-...展开全文c
用户6401179745,2018-04-25,暴风AI电视55K855英寸人工智能-语音64位4KHDR超高清超薄互联网平板电视暴风AI电视55K855英寸人工智能语音64位4KHDR超高清超薄互联网平板电视-网页链接-
用户6501376809,2018-04-25,宝爸说孩子既然生在了人工智能-时代早点接触肯定不会错今天份的机智，了解一下|-东莞·常平...-用户650137...
用户6529594382,2018-04-25,发表了博文《波浪证券研发外汇人工智能-用黑科技启动投资新模式》外汇交易市场是世界上最大的金融交易市场。因为其庞大的交易，外汇市场也极其最求公平、公正、公开和透明化。然而，如何入行是很多投资者头疼|-波浪证券研...-
用户6535558747,2018-04-25,#财经头条#你能长生不老吗?专家称，人类将通过人工智能-和基因工程实现永生(本文分享自财经头条)文章详情:-网页链接-
幽壑Capricorn,2018-04-25,#学两招#干货短视频：大数据和人工智能-下的产品经理，跟TA学两招！-网页链接-
有些情绪适可而止Lin,2018-04-25,6385jingdian#小米6X#骁龙660处理器，杨柳腰超薄设计，后置12MP+20MP大像素大光圈，前置20MP治愈系自拍，各种AI人工智能-加持，4+64G1599元，6+64G1799元，6+128G1999元。买吗？
有芯度,2018-04-25,"#创以智用,与人工智能-同行#层层光罩，叠起一颗芯片首先，目前已经知道一颗IC会产生多张的光罩，这些光罩有上下层的分别，每层有各自的任务。下图为简单的光罩例子，以积体电路中最基本的元件CMOS为範例，CMOS全名为互补式金属氧化物半导体（Complementarymetal–oxide–semiconductor），也就...展开全文c"
有芯度,2018-04-25,"#创以智用,与人工智能-同行#至此，对于IC设计应该有初步的了解，整体看来就很清楚IC设计是一门非常复杂的专业，也多亏了电脑辅助软体的成熟，让IC设计得以加速。IC设计厂十分依赖工程师的智慧，这裡所述的每个步骤都有其专门的知识，皆可独立成多门专业的课程，像是撰写硬体描述语言就不单纯的只...展开全文c"
有芯度,2018-04-25,"#创以智用,与人工智能-同行#最后，将合成完的程式码再放入另一套EDAtool，进行电路布局与绕线（PlaceAndRoute）。在经过不断的检测后，便会形成如下的电路图。图中可以看到蓝、红、绿、黄等不同颜色，每种不同的颜色就代表着一张光罩。至于光罩究竟要如何运用呢？￼▲常用的演算芯片-FFT芯片...展开全文c"
鱼山河曲留子建,2018-04-25,我们要团结一致，对手只有一个，那就是人工智能-！
与亮执手话西窗,2018-04-25,明星选手的最大作用：背锅。因为你强你人气高，你不可以有任何失误，更不有任何一场比赛不在状态。ballball键盘侠们去粉机器人和人工智能-吧，人类不适合你们。
予惑6,2018-04-25,《“智能机器人”将来能超越人类吗？-南无第三世多杰羌佛-古佛正法》近年来，“人工智能-”一直是人们所热衷探讨及开发的前沿科技，人类对于科技的追求已不仅仅满足于理解与运用自然规律，而是慢慢进化到开发创造出类似人类的“智能生命”，所以才有人类是碳基生命，而人类所开发的“人工智能”，是人类...展开全文c
雨滴和绿色,2018-04-25,"#创以智用,与人工智能-同行#生活更美好-@商汤SenseTime#创以智用,与人工智能-同行#AI浪潮来袭，SenseTimeInside带来产业升级！4月25日，2018商汤人工智能大会将震撼登场，汇聚最前沿的AI技术，解锁最契合的产业方案，一起creAIte！美颜拍照更自然、芯片性能更高效、社交互动更好玩、购物体验更前卫……AI正在为改变全人类的美好生活而努力！参与话题互动...展开全文c转发1913-评论69--29-<ahref=""\/\/weibo.com\/5477684004\/GdpE8jrpt?refer_flag=1001030103_"""
雨桐谈市,2018-04-25,国美通讯(600898)4月25日在投资者互动平台表示，截至目前公司未有自主芯片的研发规划。目前公司研发聚焦于手机操作系统的升级开发，围绕自主品牌手机及结合未来人工智能-、5G等技术应用开展研发。
钰的私语珐,2018-04-25,"#创以智用,与人工智能-同行#我先转了，希望赶上好运气。发挥点滴宣传力！不求能呼风唤雨起飞智，只求好运馅饼砸我头。"
御坂拓海,2018-04-25,"\/\/@行走世間歌莉婭:\/\/@百合之鉴:人工智能-人工智能\/\/@川流不息moe:\/\/@傲娇琥珀提不起劲:太硬盒了\/\/@Big鬼Dick舅Futa:？？？？？？？？\/\/@高雄改drei-舰炮反恐-:。\/\/@月刊勇者KuMa君:………………-@杜蕾斯官方微博#nintendolabo#真的为所欲为，现在开始。杜蕾斯官方...转发2272-评论462--749-<ahref=""\/\/weibo.com\/1942473263\/GdKgTeLPV?refer_flag=1001030103_"""
御坂拓海,2018-04-25,"\/\/@行走世間歌莉婭:\/\/@百合之鉴:人工智能-人工智能\/\/@川流不息moe:\/\/@傲娇琥珀提不起劲:太硬盒了\/\/@Big鬼Dick舅Futa:？？？？？？？？\/\/@高雄改drei-舰炮反恐-:。\/\/@月刊勇者KuMa君:………………-@杜蕾斯官方微博#nintendolabo#真的为所欲为，现在开始。杜蕾斯官方...转发2322-评论470--774-<ahref=""\/\/weibo.com\/1942473263\/GdKgTeLPV?refer_flag=1001030103_"""
元元元元圆太阳,2018-04-25,"等抽\/\/@荣耀手机:听说它是老胡最爱的专属AI摄影师？#AI摄影革命荣耀10#，搭载麒麟970人工智能-芯片，2400万AI摄影，用智慧捕捉美丽，会变色更潮美！你也想要老胡同款吗？转发抽送3台！-@胡歌最近，忍不住给我们家猫拍了很多美照，原因就是它——会变色更潮美的#AI摄影革命荣耀10#！我最爱的AI摄影师，智能识别，分区调优，2400万AI摄影！按下快门，一起做美的见证者~快来预约：-网页链接-荣耀手机的...转发374624-评论32183--130076-<ahref=""\/\/weibo.com\/1223178222\/GcPakFHxe?refer_flag=1001030103_"""
袁帅-互联网数据分析运营,2018-04-25,发表了博文《【袁帅分享】新社汇袁帅受邀出席内蒙古和林格尔新区大数据及人工智能-应用孵化基地推介会》【袁帅分享】新社汇袁帅受邀出席内蒙古和林格尔新区大数据及人工智能应用孵化基地推介会2018年4月25日内|-【袁帅分享...-
袁帅-互联网数据分析运营,2018-04-25,发布了头条文章：《新社汇袁帅受邀出席和林格尔新区大数据及人工智能-应用孵化基地推介会》2018年4月25日内蒙古和林格尔新区大数据及人工智能应用孵化基地推介会在北京海淀区丹棱街5号1号楼故宫会议室盛大召开。北京新荟友科技有限公司执行董事、新社汇平台联合创始人、微会动平台创始人袁帅先生受邀...展开全文c袁帅-互联网数据分析运营新社汇袁帅受邀出席和林格尔新区大数据及人工智...内蒙古和林格尔新区大数据及人工智能应用孵化基地推介会今日在微软大厦成功召开！
